dset,dp_importance,co_ratio,best
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.1,0.06212993495841207
income,0.8,0.2,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.15351031927691272
income,0.8,0.1,0.0975580786528629
income,0.8,0.2,0.05271441689993727
income,0.8,0.30000000000000004,0.05271441689993727
income,0.8,0.4,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.1,0.15608149785117637
income,0.8,0.2,0.04816805380670129
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.4,0.04816805380670129
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.05236147629138299
income,0.8,0.7000000000000001,0.04816805380670129
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.17920892605734975
income,0.8,0.1,0.05236147629138299
income,0.8,0.2,0.04816805380670129
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.06600266471422588
income,0.8,0.1,0.1556379965453431
income,0.8,0.2,0.04816805380670129
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.048260754271399114
income,0.8,0.1,0.08716980876962867
income,0.8,0.2,0.06212209553415963
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.4,0.04818033844169409
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.0481619114892048
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.0481619114892048
income,0.8,0.0,0.04850200176051433
income,0.8,0.1,0.04835345473609689
income,0.8,0.2,0.0481619114892048
income,0.8,0.30000000000000004,0.06616349637363611
income,0.8,0.4,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.6000000000000001,0.0481619114892048
income,0.8,0.7000000000000001,0.04816805380670129
income,0.8,0.8,0.0481619114892048
income,0.8,0.9,0.04835345473609689
income,0.9,0.0,0.11984583712566568
income,0.9,0.1,0.05379280364063378
income,0.9,0.2,0.08159875845007389
income,0.9,0.30000000000000004,0.024269569258309292
income,0.9,0.4,0.11969395579080193
income,0.9,0.5,0.024090169220847044
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.06985322914949306
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.024090169220847044
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.029467411773708284
income,0.9,0.1,0.024084026903350646
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.024176798080830002
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.024346984642047705
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.08201040463875164
income,0.9,0.1,0.04807571346395105
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.024346984642047705
income,0.9,0.1,0.024090169220847044
income,0.9,0.2,0.04405891240360377
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.04405891240360377
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.024084026903350646
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.024176798080830002
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.05379280364063378
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.024084026903350646
income,0.9,0.1,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.024084026903350646
income,0.9,0.1,0.024084026903350646
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.024090169220847044
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.024084026903350646
income,0.9,0.0,0.024084026903350646
income,0.9,0.1,0.08201040463875164
income,0.9,0.2,0.024084026903350646
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.024084026903350646
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.04405891240360377
income,0.9,0.1,0.04405891240360377
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.024436684660778914
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.024084026903350646
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.04405891240360377
income,0.9,0.1,0.05379280364063378
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.04405891240360377
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.07019053111318047
income,0.9,0.1,0.024269569258309292
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.024090169220847044
income,0.9,0.4,0.024090169220847044
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.07019053111318047
income,0.9,0.1,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.08277766882718639
income,0.9,0.1,0.029467411773708284
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.024084026903350646
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.08277766882718639
income,0.9,0.2,0.04405891240360377
income,0.9,0.30000000000000004,0.04405891240360377
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.024176798080830002
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.04405891240360377
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.024090169220847044
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.5,0.024084026903350646
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.024090169220847044
income,0.9,0.9,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.1,0.024084026903350646
income,0.9,0.2,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.4,0.024084026903350646
income,0.9,0.5,0.0240809557446024
income,0.9,0.6000000000000001,0.0240809557446024
income,0.9,0.7000000000000001,0.0240809557446024
income,0.9,0.8,0.0240809557446024
income,0.9,0.9,0.0240809557446024
income,1.0,0.0,0.0530127193389656
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0003713675610435
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0528270355584439
income,1.0,0.1,0.0003713675610435
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0003713675610435
income,1.0,0.1,0.0118837619533933
income,1.0,0.2,0.0369510723238324
income,1.0,0.30000000000000004,9.284189026088566e-05
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0118837619533933
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0
income,1.0,0.2,0.0259957292730479
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.1238950218889115
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0528270355584439
income,1.0,0.1,0.066474793426794
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,9.284189026088566e-05
income,1.0,0.1,0.0001856837805217
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.066474793426794
income,1.0,0.1,0.0118837619533933
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0118837619533933
income,1.0,0.1,0.0259957292730479
income,1.0,0.2,0.0003713675610435
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0259957292730479
income,1.0,0.1,0.0259957292730479
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0259957292730479
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0001856837805217
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,9.284189026088566e-05
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0259957292730479
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,9.284189026088566e-05
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.066474793426794
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0262742549438306
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.066474793426794
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0530127193389656
income,1.0,0.2,0.0259957292730479
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
income,1.0,0.0,0.0
income,1.0,0.1,0.0
income,1.0,0.2,0.0
income,1.0,0.30000000000000004,0.0
income,1.0,0.4,0.0
income,1.0,0.5,0.0
income,1.0,0.6000000000000001,0.0
income,1.0,0.7000000000000001,0.0
income,1.0,0.8,0.0
income,1.0,0.9,0.0
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0884218155462945
compas,0.0,0.1,0.0886030077912663
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0875158543214349
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.1009240804493565
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0875158543214349
compas,0.0,0.9,0.0875158543214349
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0884218155462945
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0875158543214349
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0875158543214349
compas,0.0,0.9,0.0875158543214349
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.1184134287661894
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0882406233013225
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0875158543214349
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0890559884036961
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.1218517847436128
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0875158543214349
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0875158543214349
compas,0.0,0.0,0.0784562420728392
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0784562420728392
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0784562420728392
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0875158543214349
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0875158543214349
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0784562420728392
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0886936039137523
compas,0.0,0.1,0.0884218155462945
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0784562420728392
compas,0.0,0.5,0.0875158543214349
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0784562420728392
compas,0.0,0.8,0.0875158543214349
compas,0.0,0.9,0.0784562420728392
compas,0.0,0.0,0.0875158543214349
compas,0.0,0.1,0.0875158543214349
compas,0.0,0.2,0.0875158543214349
compas,0.0,0.30000000000000004,0.0784562420728392
compas,0.0,0.4,0.0875158543214349
compas,0.0,0.5,0.0784562420728392
compas,0.0,0.6000000000000001,0.0875158543214349
compas,0.0,0.7000000000000001,0.0875158543214349
compas,0.0,0.8,0.0784562420728392
compas,0.0,0.9,0.0784562420728392
compas,0.1,0.0,0.09522384120549324
compas,0.1,0.1,0.08740935094545452
compas,0.1,0.2,0.08619065998903906
compas,0.1,0.30000000000000004,0.08619065998903906
compas,0.1,0.4,0.08619065998903906
compas,0.1,0.5,0.08619065998903906
compas,0.1,0.6000000000000001,0.08619065998903906
compas,0.1,0.7000000000000001,0.08619065998903906
compas,0.1,0.8,0.08619065998903906
compas,0.1,0.9,0.08619065998903906
compas,0.1,0.0,0.08619065998903906
compas,0.1,0.1,0.08619065998903906
compas,0.1,0.2,0.08619065998903906
compas,0.1,0.30000000000000004,0.08619065998903906
compas,0.1,0.4,0.08619065998903906
compas,0.1,0.5,0.08619065998903906
compas,0.1,0.6000000000000001,0.08619065998903906
compas,0.1,0.7000000000000001,0.08619065998903906
compas,0.1,0.8,0.08619065998903906
compas,0.1,0.9,0.08619065998903906
compas,0.1,0.0,0.09826989764394864
compas,0.1,0.1,0.08619065998903906
compas,0.1,0.2,0.08619065998903906
compas,0.1,0.30000000000000004,0.08619065998903906
compas,0.1,0.4,0.08619065998903906
compas,0.1,0.5,0.08619065998903906
compas,0.1,0.6000000000000001,0.08619065998903906
compas,0.1,0.7000000000000001,0.08619065998903906
compas,0.1,0.8,0.08619065998903906
compas,0.1,0.9,0.08619065998903906
compas,0.1,0.0,0.08619065998903906
compas,0.1,0.1,0.08619065998903906
compas,0.1,0.2,0.08619065998903906
compas,0.1,0.30000000000000004,0.08619065998903906
compas,0.1,0.4,0.08619065998903906
compas,0.1,0.5,0.08619065998903906
compas,0.1,0.6000000000000001,0.08619065998903906
