dset,dp_importance,mut_ratio,best
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.09652122569167207
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.09633610761340258
income,0.6000000000000001,0.0,0.0963238229784096
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.09636067688338817
income,0.6000000000000001,0.2,0.09633610761340258
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.09633610761340258
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.0963238229784096
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.09633610761340258
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.09824846179527136
income,0.6000000000000001,0.0,0.12116691509425936
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.09652122569167207
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.0963238229784096
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.0963238229784096
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.09633610761340258
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.09663263595998516
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.139762351434675
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.1663317788143335
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.16922188038510216
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.09633610761340258
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.09642866665253735
income,0.6000000000000001,0.4,0.09655236155584301
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.17151948556785837
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.09633610761340258
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.09636067688338817
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.09798561497299355
income,0.6000000000000001,0.05,0.09652122569167207
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.09824846179527136
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.0963238229784096
income,0.6000000000000001,0.0,0.09633610761340258
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.09633610761340258
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.0963238229784096
income,0.6000000000000001,0.5,0.09633610761340258
income,0.6000000000000001,0.0,0.09896675538659108
income,0.6000000000000001,0.05,0.0963238229784096
income,0.6000000000000001,0.1,0.0963238229784096
income,0.6000000000000001,0.15000000000000002,0.0963238229784096
income,0.6000000000000001,0.2,0.0963238229784096
income,0.6000000000000001,0.25,0.0963238229784096
income,0.6000000000000001,0.30000000000000004,0.0963238229784096
income,0.6000000000000001,0.35000000000000003,0.0963238229784096
income,0.6000000000000001,0.4,0.0963238229784096
income,0.6000000000000001,0.45,0.09633610761340258
income,0.6000000000000001,0.5,0.0963238229784096
income,0.7000000000000001,0.0,0.11309972126589735
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07596142202616625
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.07224286723380721
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.0801852786647155
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07225208071005193
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07227050766254113
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.07248390258457792
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07234471046196823
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07225208071005193
income,0.7000000000000001,0.25,0.07227050766254113
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.0801852786647155
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07225208071005193
income,0.7000000000000001,0.0,0.07224286723380721
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.08005777496570281
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07227050766254113
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.0801852786647155
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07243734021388448
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.0801852786647155
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07225208071005193
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.17532963841391877
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07225208071005193
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07243734021388448
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07225208071005193
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.17532963841391877
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.08005777496570281
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07225208071005193
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.16725276327413469
income,0.7000000000000001,0.05,0.07234471046196823
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07227050766254113
income,0.7000000000000001,0.0,0.1039056163315914
income,0.7000000000000001,0.05,0.07227050766254113
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07225208071005193
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.1691494110504219
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.08005777496570281
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.14022393286574786
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.07224286723380721
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07234471046196823
income,0.7000000000000001,0.0,0.07225208071005193
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07225208071005193
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07256731886024975
income,0.7000000000000001,0.0,0.07225208071005193
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.07224286723380721
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07225208071005193
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.07224286723380721
income,0.7000000000000001,0.05,0.07248390258457792
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07224286723380721
income,0.7000000000000001,0.4,0.07224286723380721
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.7000000000000001,0.0,0.1041747871005664
income,0.7000000000000001,0.05,0.07224286723380721
income,0.7000000000000001,0.1,0.07224286723380721
income,0.7000000000000001,0.15000000000000002,0.07224286723380721
income,0.7000000000000001,0.2,0.07224286723380721
income,0.7000000000000001,0.25,0.07224286723380721
income,0.7000000000000001,0.30000000000000004,0.07224286723380721
income,0.7000000000000001,0.35000000000000003,0.07225208071005193
income,0.7000000000000001,0.4,0.07225208071005193
income,0.7000000000000001,0.45,0.07224286723380721
income,0.7000000000000001,0.5,0.07224286723380721
income,0.8,0.0,0.08687942274054224
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.04816805380670129
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04835345473609689
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.11408543656785525
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.06212209553415963
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.04816805380670129
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.04816805380670129
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.06212209553415963
income,0.8,0.0,0.11408543656785525
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.05271441689993727
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.048260754271399114
income,0.8,0.0,0.04816805380670129
income,0.8,0.05,0.06212209553415963
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.04818033844169409
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.04818033844169409
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.04816805380670129
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.04816805380670129
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04816805380670129
income,0.8,0.0,0.06212993495841207
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.04818033844169409
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.04816805380670129
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04816805380670129
income,0.8,0.0,0.06212209553415963
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.16516765103673453
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.06212209553415963
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.04816805380670129
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04816805380670129
income,0.8,0.0,0.08716980876962867
income,0.8,0.05,0.06212209553415963
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.06212209553415963
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.06212209553415963
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.06212209553415963
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.15218963265827096
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.048260754271399114
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.15232644406975326
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04816805380670129
income,0.8,0.0,0.0870771083049306
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.04816805380670129
income,0.8,0.0,0.16222404087293163
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.8,0.0,0.0481619114892048
income,0.8,0.05,0.0481619114892048
income,0.8,0.1,0.0481619114892048
income,0.8,0.15000000000000002,0.0481619114892048
income,0.8,0.2,0.0481619114892048
income,0.8,0.25,0.0481619114892048
income,0.8,0.30000000000000004,0.0481619114892048
income,0.8,0.35000000000000003,0.0481619114892048
income,0.8,0.4,0.0481619114892048
income,0.8,0.45,0.0481619114892048
income,0.8,0.5,0.0481619114892048
income,0.9,0.0,0.04405891240360377
income,0.9,0.05,0.0240809557446024
income,0.9,0.1,0.0240809557446024
income,0.9,0.15000000000000002,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.25,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.35000000000000003,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.45,0.0240809557446024
income,0.9,0.5,0.0240809557446024
income,0.9,0.0,0.0240809557446024
income,0.9,0.05,0.0240809557446024
income,0.9,0.1,0.0240809557446024
income,0.9,0.15000000000000002,0.0240809557446024
income,0.9,0.2,0.0240809557446024
income,0.9,0.25,0.0240809557446024
income,0.9,0.30000000000000004,0.0240809557446024
income,0.9,0.35000000000000003,0.0240809557446024
income,0.9,0.4,0.0240809557446024
income,0.9,0.45,0.0240809557446024
